1894 QUESTION  How far is it from Earth to Mars?
2300 XIE19970820.0070 -1 laimed. </P> <P> Wang Gui, a research fellow at the Military Academy of Sciences, made the discovery in the English version of "Il milione," or "Travels of Marco Polo," and shared his find today at the ongoing 1997 Beijing Seminar on Tibetan Studies.
2300 XIE19970113.0064 1 country's opening-up program. </P> <P> The award, named after Marco Polo, the Italian traveler who arrived in China in the 13th century and then introduced Chinese civilization to western nations, will largely encourage people throughout the world
2300 XIE19971020.0196 -1 BEIJING, October 20 (Xinhua) -- Marco Polo visited China more than 700 years ago and discovered that when on business becoming part of a country was much more rewarding than simply visiting a countr
2300 NYT19981111.0243 -1 Jonathan D. Spence's wonderful new book, ``The Chan's Great Continent: China in Western Minds,'' is about the history of these ``sightings,'' as he calls them, the numerous glimpses of a country that has fascinated and on occasion obsessed Western
2301 NYT19990507.0114 1 Wagner wrote the librettos for his ``Ring'' cycle backwards, adding the ``back story'' that would make sense of ``Siegfried'' and ``Die Gotterdammerung'' But Wagner had the advantage of writing the music
2301 NYT19990507.0114 1 Wagner wrote the librettos for his ``Ring'' cycle backwards, adding the ``back story'' that would make sense of ``Siegfried'' and ``Die Gotterdammerung'' But Wagner had the advantage of writing the music in order, and of knowing he was composing a va
2301 APW19980716.0904 1 MILAN, Italy (AP) _ Richard Wagner's ``Gotterdammerung,'' featuring an all-German cast of singers, will inaugurate La Scala's opera season Dec 7. 	   The Wagner opera, with Wolfgang Schmidt, Eike Wilm Schulte and Kurt Rydl singing the main characters
2301 NYT19990507.0114 1 Wagner wrote the librettos for his ``Ring'' cycle backwards, adding the ``back story'' that would make sense of ``Siegfried'' and ``Die Gotterdammerung'' But Wagner had the advantage of writing the music in order, and of knowing he was composin
2301 NYT19990507.0114 -1 ents)    By RICHARD DYER    c.1999 The Boston Globe     <TEXT> <P>    George Lucas and Steven Spielberg can sing all of John Williams's main themes from the ``Star Wars'' trilogy. In that respect, they are scarcely unique _ probably most Americans un
2301 NYT20000221.0441 -1 He wrote numerous articles and was a co-editor, with the composer Elliott Schwartz, of one of the central sourcebooks for music of the late 20th century, ``Contemporary Composers on Contemporary Music.''
2301 NYT20000221.0441 -1 a co-editor, with the composer Elliott Schwartz, of one of the central sourcebooks for music of the late 20th century, ``Contemporary Composers on Contemporary Music.'' Between 1964 and 1982 he also ran
2301 NYT19990507.0114 1 wrote the librettos for his ``Ring'' cycle backwards, adding the ``back story'' that would make sense of ``Siegfried'' and ``Die Gotterdammerung'' But Wagner had the advantage of writing the music in order, and of knowing he was composing a vast
2301 NYT19991119.0435 -1 NEW YORK _ Arnolds Sturms, a New York-based composer, flutist and music critic, died Nov. 7 at the Isabella Geriatric Center in upper Manhattan's Washington Heights. He was 87. </P> <P>    He was born in Dobele, Latvia, and graduated with honors from
2301 NYT19990507.0114 1 P> <P>    Wagner wrote the librettos for his ``Ring'' cycle backwards, adding the ``back story'' that would make sense of ``Siegfried'' and ``Die Gotterdammerung'' But Wagner had the advantage of writing the music in order, and of knowing he was comp
2301 NYT19980706.0170 -1 Francis Hopkinson (1737-1791) of New Jersey was a composer who wrote the first known piece of American secular music, a song called ``My Days Have Been So Wondrous Free.'' He also wrote what many musicologists consider to be the first American oper
2302 APW19990203.0313 1 Prices: Barbie cost $3 in 1959. The average price now averages   $10.
2302 APW19990203.0313 1 Prices: Barbie cost $3 in 1959.
2302 APW19990203.0313 1 ), baseball player (1993) and paleontologist  (1997).  </P> <P> 	Internet: Barbie went online in 1998 with My Design, which lets   girls create their own dolls before purchase.  </P> <P> 	Prices: Barbie cost $3 in 1959. The average price now averages
2302 NYT19990303.0081 -1 e in Renee byline)    By RENEE KIENTZ  c.1999 Houston Chronicle    <TEXT> <P>    HOUSTON _ She was born Barbie Millicent Roberts, springing into the world fully grown, like Venus rising from the sea. Shapely, wrinkle-free, with pouty lips and pert b
2302 APW19990203.0313 -1 LINE> <TEXT> <P> 	Some facts about the world's best-selling doll:   </P> <P> 	Birth: Barbie was first introduced in 1959, created by Mattel   Inc. co-founder Ruth Handler who named the doll after her daughter  Barbara. In its first year, 351,000 doll
2302 NYT19981214.0421 -1 co Chronicle  <TEXT> <P>    &QL;  In a deal that partners Barbie and Carmen Sandiego, toymaking titan Mattel Inc. said yesterday it will buy educational software giant The Learning Co. Inc. in a stock swap valued at $3.8 billion. </P> <P>    The Lear
2302 NYT19990222.0144 -1 And then there is the computer game juggernaut, Barbie's Fashion Designer, which sold an astounding 500,000 copies in the first two months it was released.
2302 NYT19990222.0144 -1 e juggernaut, Barbie's Fashion Designer, which sold an astounding 500,000 copies in the first two months it was released. The object of the game? To design
2302 NYT19990303.0081 -1 Barbie collecting at first. ``There's too much to know.'' But Barbie and the business proved irresistible. </P> <P>    Life was simpler when Barbie was just a doll. </P> <P>    &QL;  CAN BARBIE COME OUT TO PLAY? &QL;   &QL; </P> <P>    ``Now,'' says
2302 APW19990203.0057 -1 younger. Among   the dolls Mattel is showcasing at next week's American  International Toy Fair is a line of hip Generation Girls, which  includes a doll with a nose ring, and Butterfly Art Barbie, with a  butterfly tattoo on her stomach.  </P> <P>
2302 NYT19981009.0331 -1 Ms. Barad said she typically puts in 11-hour days that are filled with meetings _ ``too many, too many'' _ but she focuses on areas like marketing and creative solutions where she feels she can contribute the most. A recent Barad brainstorm, for ex
2303 XIE20000904.0084 1 The 6,300-kilometer Yangtze is the longest river in China and the third longest in the world, following the Nile in Africa and the Amazon in South America. The drainage
2303 XIE19980425.0171 -1 The Yangtze River, the third longest river in the world, flows from the west to the east and meanders through 11 provinces and autonomous regions.
2303 XIE19980116.0139 -1 The Yangtze River, the third longest river in the world, flows from the west to the east and meanders through 11 provinces and autonomous regions.
2303 XIE19990702.0284 -1 The left tributary starts from a lagoon situated 5,233 meters above the sea-level and stretches 1,329 meters long, while the right one, claimed by the expedition as "the true origin of the Amazon," starts at 5,338 meters altitude and flows 1,278 mete
2303 XIE19990923.0274 -1 completed recently, has been approved following quality tests. </P> <P> The 3,071-meter-long bridge at the lower reaches of the Yangtze River has cost some 3.374 billion yuan (406 million U.S. dollars). </P> <P> With a main span of 1,385 meters, it
2303 XIE19990702.0284 1 INE> <TEXT> <P> LIMA, July 1 (Xinhua) -- A Czech geographical expedition team said it has found the origin of the world's longest river, the Amazon, to be the Carhuasanta River, flowing in Cailloma of Arequipa Department in southern Peru, press repor
2303 XIE20000904.0084 -1 INE> <TEXT> <P> GUIYANG, September 4 (Xinhua) -- An expedition team composed of Chinese scientists and correspondents set out today from Guiyang, capital of southwest China's Guizhou Province, to find the source of the Yangtze River. </P> <P> The tea
2303 APW19980925.0734 -1 The floods were the worst in 44 years along the Yangtze, China's longest and the world's third longest river.
2303 APW19980925.0734 -1 ars along the Yangtze, China's longest and the world's third longest river. 	   Although waters on the northe
2303 XIE19980120.0098 -1 the Yangtze River have called for less pollution of the longest river in China. </P> <P> At a forum to protect the Yangtze River, also Asia's longest and the world's third longest, held recently in Wuhan, a hub on the middle reaches of the river
2303 XIE19980120.0098 -1 At a forum to protect the Yangtze River, also Asia's longest and the world's third longest, held recently in Wuhan, a hub on the middle reaches of the river, representatives of the businesses urged factories in the Yangtze River Valley to reduce thei
2303 XIE19970902.0035 1 branches of the Nile to forestall any pollution immediately after the accident. </P> <P> The 6,700-kilometer Nile River is the longest in the world. Running 1,530 kilometers inside Egypt, it is the lifeline of Egyptians on whose banks and delta up
2303 XIE20000315.0130 1 The Yangtze River, 6,300 kilometers in length, is the third longest river in the world, following the Nile in Africa and the Amazon in South America. The drainage area of the river is 1.8 million square kilometers, with more than 400 million people l
2303 XIE19990330.0255 -1 he Three Gorges project on the Yangtze River, China's longest river, is one of the largest water control projects of its kind in the world.  <
2305 NYT19990916.0306 -1 The allegations in Mario Ruiz Massieu's note were immediately dismissed by members of the Zedillo administration, who were busy with activities on Thursday celebrating Mexico's Independence Day.
2305 NYT19990916.0306 -1 The allegations in Mario Ruiz Massieu's note were immediately dismissed by members of the Zedillo administration, who were busy with activities on Thursday celebrating Mexico's Independence Day. </P> <P>    ``Mario Ruiz Massieu lived lying and died l
2305 APW19981220.0739 -1 r Pedro Joaquin Coldwell said on his return to Havana on Saturday that the diplomatic row was completely over, the official Notimex news agency reported. 	   Mexico withdrew Joaquin Coldwell on Dec. 4 after Castro, speaking two days earlier at a meet
